code_commune,nom_commune,num_bdv,code_circ,inscrits,votants,exprimes,participation,pr_left,pr_macron,pr_pec,pr_lepen,pr_zem,pr_other
95456,Noisy-sur-Oise,0001,2,439,346,345,78.82,22.32,27.54,5.22,25.51,10.72,8.7
95459,Nucourt,0001,1,575,483,474,84.0,19.83,24.26,7.59,30.8,12.45,5.06
95462,Omerville,0001,1,271,223,220,82.29,21.36,27.27,9.09,30.0,8.64,3.64
95476,Osny,0001,10,897,680,660,75.81,34.7,27.88,6.36,18.64,7.42,5.0
95476,Osny,0002,10,789,630,620,79.85,26.61,35.16,6.45,19.84,9.03,2.9
95476,Osny,0003,10,937,725,712,77.37,28.37,32.16,6.88,19.52,6.88,6.18
95476,Osny,0004,10,965,723,715,74.92,31.33,30.07,6.43,19.86,8.25,4.06
95476,Osny,0005,10,994,689,664,69.32,42.62,22.59,3.92,21.84,5.72,3.31
95476,Osny,0006,10,1052,855,834,81.27,32.85,31.41,6.95,19.06,6.95,2.76
95476,Osny,0007,10,905,620,601,68.51,43.43,23.63,3.83,20.63,5.16,3.33
95476,Osny,0008,10,878,622,610,70.84,38.69,23.77,6.89,20.82,6.23,3.61
95476,Osny,0009,10,838,638,627,76.13,29.19,29.67,6.38,22.33,7.5,4.94
95476,Osny,0010,10,860,613,599,71.28,35.23,29.05,5.34,18.36,7.85,4.17
95476,Osny,0011,10,1020,654,640,64.12,56.56,21.72,2.34,12.66,3.44,3.28
95476,Osny,0012,10,761,603,597,79.24,27.64,39.7,7.37,16.25,6.37,2.68
95480,Parmain,0001,2,1112,858,834,77.16,29.62,29.26,7.67,19.18,10.43,3.84
95480,Parmain,0002,2,1202,907,879,75.46,33.22,24.12,5.35,24.35,7.96,5.01
95480,Parmain,0003,2,1046,826,810,78.97,22.72,34.94,5.93,19.88,11.48,5.06
95480,Parmain,0004,2,936,727,706,77.67,30.88,28.33,5.24,22.1,8.5,4.96
95483,Le Perchay,0001,1,415,326,320,78.55,27.5,31.25,5.94,24.06,4.69,6.56
95487,Persan,0001,1,1127,820,810,72.76,49.38,15.93,3.46,22.1,5.93,3.21
95487,Persan,0002,1,1072,758,738,70.71,50.27,16.67,3.93,21.14,4.61,3.39
95487,Persan,0003,1,1410,994,968,70.5,48.55,16.63,3.31,22.73,4.65,4.13
95487,Persan,0004,1,503,304,303,60.44,51.49,15.18,2.64,24.09,3.63,2.97
95487,Persan,0005,1,721,455,450,63.11,57.11,12.89,1.78,23.33,3.56,1.33
95487,Persan,0006,1,1285,934,915,72.68,42.62,19.89,3.61,25.25,5.25,3.39
95488,Pierrelaye,0001,3,794,542,538,68.26,44.42,21.19,2.79,21.93,4.65,5.02
95488,Pierrelaye,0002,3,974,572,561,58.73,54.37,15.69,1.96,22.64,3.39,1.96
95488,Pierrelaye,0003,3,753,538,525,71.45,39.43,24.0,3.81,25.14,3.81,3.81
95488,Pierrelaye,0004,3,861,626,618,72.71,40.78,22.82,4.37,22.33,6.8,2.91
95488,Pierrelaye,0005,3,629,449,441,71.38,32.88,29.25,3.85,24.94,4.08,4.99
95488,Pierrelaye,0006,3,481,387,383,80.46,34.46,25.59,2.87,25.33,7.31,4.44
95488,Pierrelaye,0007,3,895,700,680,78.21,35.88,23.53,4.71,22.79,7.35,5.74
95489,Piscop,0001,7,466,396,383,84.98,18.8,25.33,8.88,24.02,18.8,4.18
95491,Le Plessis-Bouchard,0001,3,712,551,538,77.39,32.53,33.46,5.2,15.24,9.67,3.9
95491,Le Plessis-Bouchard,0002,3,786,589,579,74.94,26.6,38.0,6.22,16.06,7.25,5.87
95491,Le Plessis-Bouchard,0003,3,675,534,523,79.11,33.46,31.17,6.31,17.78,8.22,3.06
95491,Le Plessis-Bouchard,0004,3,885,694,681,78.42,23.35,36.71,7.78,21.29,8.08,2.79
95491,Le Plessis-Bouchard,0005,3,765,622,604,81.31,26.16,31.79,6.13,19.54,10.1,6.29
95491,Le Plessis-Bouchard,0006,3,939,762,743,81.15,28.4,33.11,7.13,19.78,8.34,3.23
95491,Le Plessis-Bouchard,0007,3,947,761,742,80.36,33.69,29.92,3.5,18.33,9.84,4.72
95492,Le Plessis-Gassot,0001,7,61,58,57,95.08,28.07,8.77,19.3,29.82,12.28,1.75
95493,Le Plessis-Luzarches,0001,9,100,89,86,89.0,30.23,25.58,9.3,10.47,15.12,9.3
95500,Pontoise,0001,1,942,709,696,75.27,44.68,23.85,8.48,11.35,8.48,3.16
95500,Pontoise,0002,1,854,634,624,74.24,46.47,26.12,7.69,11.86,4.65,3.21
95500,Pontoise,0003,1,920,720,699,78.26,38.05,32.62,6.72,13.16,6.15,3.29
95500,Pontoise,0004,1,805,627,622,77.89,32.96,32.48,6.27,17.04,7.56,3.7
95500,Pontoise,0005,1,1011,825,809,81.6,47.1,27.19,5.56,9.27,7.66,3.21
95500,Pontoise,0006,1,725,576,564,79.45,29.26,35.64,10.64,12.23,7.98,4.26
95500,Pontoise,0007,1,724,548,533,75.69,37.52,27.2,5.07,21.01,6.75,2.44
95500,Pontoise,0008,1,725,488,477,67.31,60.38,16.14,2.52,15.51,3.14,2.31
95500,Pontoise,0009,1,541,378,373,69.87,53.35,23.59,4.56,11.8,3.75,2.95
95500,Pontoise,0010,1,936,597,582,63.78,51.03,21.31,2.41,18.21,5.15,1.89
95500,Pontoise,0011,1,823,572,566,69.5,48.41,23.85,3.18,18.37,3.18,3.0
95500,Pontoise,0012,1,1065,796,775,74.74,39.48,34.71,7.74,9.03,6.06,2.97
95500,Pontoise,0013,1,681,391,385,57.42,66.49,18.44,3.12,9.09,1.04,1.82
95500,Pontoise,0014,1,558,356,351,63.8,57.83,20.8,4.56,12.25,3.13,1.42
95500,Pontoise,0015,1,736,552,543,75.0,43.09,25.41,3.13,18.23,6.63,3.5
95500,Pontoise,0016,1,1349,1006,990,74.57,38.99,26.97,6.06,14.95,8.48,4.55
95500,Pontoise,0017,1,1168,892,872,76.37,37.5,26.72,4.01,18.12,8.49,5.16
95500,Pontoise,0018,1,533,362,354,67.92,46.61,23.45,3.95,17.23,5.37,3.39
95500,Pontoise,0019,1,617,477,473,77.31,52.01,23.89,4.65,10.36,5.07,4.02
95500,Pontoise,0020,1,729,507,494,69.55,44.13,25.51,4.45,18.83,4.05,3.04
95500,Pontoise,0021,1,559,385,372,68.87,51.88,20.97,6.18,16.13,2.96,1.88
95504,Presles,0001,2,726,586,576,80.72,32.64,31.42,6.25,18.4,7.12,4.17
95504,Presles,0002,2,632,523,510,82.75,34.71,26.08,6.86,18.63,9.41,4.31
95504,Presles,0003,2,679,546,529,80.41,27.79,26.28,6.43,25.71,9.64,4.16
95504,Presles,0004,2,666,515,505,77.33,29.11,26.34,6.53,22.77,10.3,4.95
95509,Puiseux-en-France,0001,9,1077,753,725,69.92,40.55,23.03,3.45,22.48,5.79,4.69
95509,Puiseux-en-France,0002,9,1116,853,839,76.43,31.94,28.25,4.77,22.41,9.06,3.58
95509,Puiseux-en-France,0003,9,336,241,234,71.73,28.21,26.92,6.41,26.92,6.84,4.7
95510,Puiseux-Pontoise,0001,10,381,297,289,77.95,33.22,34.26,5.54,17.99,4.5,4.5
95523,La Roche-Guyon,0001,1,307,235,233,76.55,32.19,30.04,3.0,18.03,10.73,6.01
95527,Roissy-en-France,0001,9,1537,1115,1097,72.54,30.17,22.88,5.2,29.99,8.2,3.56
95529,Ronquerolles,0001,1,649,527,513,81.2,25.34,27.29,5.85,25.93,9.16,6.43
95535,Sagy,0001,1,924,717,697,77.6,26.97,25.25,7.03,25.54,8.03,7.17
95539,Saint-Brice-sous-Forêt,0001,7,1071,786,768,73.39,24.35,29.69,5.47,17.97,20.7,1.82
95539,Saint-Brice-sous-Forêt,0002,7,914,643,632,70.35,29.11,24.68,4.91,20.73,16.46,4.11
95539,Saint-Brice-sous-Forêt,0003,7,1031,807,797,78.27,39.4,19.32,4.39,20.33,12.42,4.14
95539,Saint-Brice-sous-Forêt,0004,7,849,627,620,73.85,28.23,30.65,3.23,21.45,11.61,4.84
95539,Saint-Brice-sous-Forêt,0005,7,1158,828,817,71.5,25.58,26.93,4.65,11.75,28.4,2.69
95539,Saint-Brice-sous-Forêt,0006,7,979,747,727,76.3,29.57,26.41,4.4,14.58,22.15,2.89
95539,Saint-Brice-sous-Forêt,0007,7,970,676,662,69.69,51.66,14.2,1.96,19.34,9.67,3.17
95539,Saint-Brice-sous-Forêt,0008,7,910,612,603,67.25,24.71,31.51,4.48,12.27,23.55,3.48
95539,Saint-Brice-sous-Forêt,0009,7,975,718,704,73.64,33.38,28.84,3.98,13.64,16.76,3.41
95541,Saint-Clair-sur-Epte,0001,1,618,448,439,72.49,23.01,21.87,2.73,38.04,10.02,4.33
95543,Saint-Cyr-en-Arthies,0001,1,173,140,137,80.92,28.47,28.47,7.3,23.36,5.84,6.57
95554,Saint-Gervais,0001,1,701,589,571,84.02,28.72,27.32,6.48,20.84,12.43,4.2
95555,Saint-Gratien,0001,6,1181,955,923,80.86,30.55,35.32,11.16,9.75,9.1,4.12
95555,Saint-Gratien,0002,6,1273,998,971,78.4,30.38,34.81,6.28,16.07,8.75,3.71
95555,Saint-Gratien,0003,6,1412,919,896,65.08,54.13,22.54,4.35,12.61,4.13,2.23
95555,Saint-Gratien,0004,6,1047,811,797,77.46,20.45,43.29,11.92,9.41,13.43,1.51
95555,Saint-Gratien,0005,6,1304,837,826,64.19,57.26,16.83,2.3,16.22,4.24,3.15
95555,Saint-Gratien,0006,6,1354,1009,988,74.52,38.56,30.47,6.58,13.36,8.1,2.94
95555,Saint-Gratien,0007,6,1243,853,834,68.62,54.8,20.98,4.8,11.27,5.28,2.88
95555,Saint-Gratien,0008,6,1004,704,691,70.12,44.43,26.34,3.76,17.66,5.64,2.17
95555,Saint-Gratien,0009,6,1097,760,740,69.28,38.24,30.95,5.41,15.27,7.03,3.11
95555,Saint-Gratien,0010,6,1181,870,861,73.67,39.72,29.5,7.08,11.61,9.29,2.79
95555,Saint-Gratien,0011,6,1227,890,879,72.53,38.11,31.74,5.23,14.33,6.94,3.64
95563,Saint-Leu-la-Forêt,0001,4,1006,822,804,81.71,30.72,35.45,7.59,11.69,10.95,3.61
95563,Saint-Leu-la-Forêt,0002,4,1124,879,859,78.2,32.95,34.69,6.05,12.46,10.48,3.38
95563,Saint-Leu-la-Forêt,0003,4,1137,927,907,81.53,31.86,37.71,5.4,10.8,9.59,4.63
95563,Saint-Leu-la-Forêt,0004,4,1165,909,890,78.03,33.26,32.02,5.96,14.72,9.89,4.16
95563,Saint-Leu-la-Forêt,0005,4,1213,935,907,77.08,33.08,33.52,5.07,16.98,9.04,2.32
95563,Saint-Leu-la-Forêt,0006,4,1085,846,832,77.97,36.9,30.77,5.05,16.83,6.85,3.61
95563,Saint-Leu-la-Forêt,0007,4,1322,956,943,72.31,44.64,23.97,5.41,15.8,6.89,3.29
95563,Saint-Leu-la-Forêt,0008,4,1163,909,895,78.16,37.88,31.84,5.81,11.17,9.94,3.35
95563,Saint-Leu-la-Forêt,0009,4,1095,845,828,77.17,31.04,28.99,5.43,22.58,7.37,4.59
95563,Saint-Leu-la-Forêt,0010,4,1020,766,756,75.1,38.89,33.6,5.03,11.9,6.88,3.7
95566,Saint-Martin-du-Tertre,0001,2,913,657,647,71.96,36.32,17.62,4.64,29.06,7.11,5.26
95566,Saint-Martin-du-Tertre,0002,2,909,665,640,73.16,30.47,27.19,4.84,23.59,10.0,3.91
95572,Saint-Ouen-l'Aumône,0001,2,1040,764,750,73.46,43.2,25.87,6.0,15.47,5.6,3.87
95572,Saint-Ouen-l'Aumône,0002,2,1173,880,859,75.02,42.14,28.87,3.84,15.25,6.05,3.84
95572,Saint-Ouen-l'Aumône,0003,2,972,727,710,74.79,37.61,28.73,6.06,18.03,6.76,2.82
95572,Saint-Ouen-l'Aumône,0004,2,1129,728,711,64.48,53.59,19.83,2.25,19.27,3.52,1.55
95572,Saint-Ouen-l'Aumône,0005,2,1132,853,832,75.35,46.88,24.88,4.57,16.95,3.85,2.88
95572,Saint-Ouen-l'Aumône,0006,2,1216,914,892,75.16,47.2,23.99,4.6,15.02,5.27,3.92
95572,Saint-Ouen-l'Aumône,0007,2,1272,781,762,61.4,62.34,14.3,2.36,14.96,4.07,1.97
95572,Saint-Ouen-l'Aumône,0008,2,885,608,594,68.7,47.64,23.23,5.05,17.0,3.7,3.37
95572,Saint-Ouen-l'Aumône,0009,2,1202,913,889,75.96,45.33,25.65,4.05,17.55,4.05,3.37
95572,Saint-Ouen-l'Aumône,0010,2,992,776,764,78.23,37.57,30.89,4.71,17.54,5.24,4.06
95572,Saint-Ouen-l'Aumône,0011,2,881,631,623,71.62,45.26,21.83,3.85,23.43,2.89,2.73
95572,Saint-Ouen-l'Aumône,0012,2,1131,770,757,68.08,48.35,23.38,2.51,18.76,4.49,2.51
95574,Saint-Prix,0001,4,807,647,636,80.17,28.3,32.55,6.6,19.34,8.18,5.03
95574,Saint-Prix,0002,4,878,619,605,70.5,40.33,22.98,3.47,21.65,6.12,5.45
95574,Saint-Prix,0003,4,867,662,644,76.36,20.65,42.55,7.92,12.89,11.49,4.5
95574,Saint-Prix,0004,4,846,676,657,79.91,32.72,30.29,7.46,16.89,9.59,3.04
95574,Saint-Prix,0005,4,829,655,646,79.01,18.89,37.93,11.15,17.49,10.84,3.72
95574,Saint-Prix,0006,4,552,437,427,79.17,34.19,31.85,5.62,18.74,7.26,2.34
95574,Saint-Prix,0007,4,786,611,604,77.74,29.8,37.58,7.62,15.07,6.46,3.48
95580,Saint-Witz,0001,9,913,736,719,80.61,21.14,35.05,9.87,18.22,12.8,2.92
95580,Saint-Witz,0002,9,1026,807,790,78.65,21.9,37.59,10.76,15.06,11.52,3.16
95582,Sannois,0001,6,1012,711,696,70.26,41.09,30.6,4.02,13.94,7.18,3.16
95582,Sannois,0002,6,1140,821,800,72.02,41.75,28.38,6.12,13.5,6.62,3.62
95582,Sannois,0003,6,804,596,587,74.13,50.26,25.55,3.41,12.95,5.62,2.21
95582,Sannois,0004,6,1070,792,781,74.02,40.85,26.38,3.97,18.31,7.17,3.33
95582,Sannois,0005,6,1207,915,900,75.81,35.44,32.89,5.22,16.44,6.78,3.22
95582,Sannois,0006,6,1088,830,818,76.29,35.21,30.81,3.91,18.46,6.48,5.13
95582,Sannois,0007,6,952,649,635,68.17,50.87,18.9,4.25,18.9,5.04,2.05
95582,Sannois,0008,6,769,486,473,63.2,56.66,18.39,3.17,15.64,3.59,2.54
95582,Sannois,0009,6,1210,890,873,73.55,50.52,22.22,3.67,15.46,5.96,2.18
95582,Sannois,0010,6,902,626,614,69.4,51.3,21.66,4.4,14.33,4.4,3.91
95582,Sannois,0011,6,1090,868,852,79.63,33.33,29.46,8.69,17.14,7.28,4.11
95582,Sannois,0012,6,1028,816,800,79.38,35.38,31.75,7.38,13.12,7.75,4.62
95582,Sannois,0013,6,865,693,684,80.12,34.21,32.6,6.87,15.94,6.73,3.65
95582,Sannois,0014,6,925,714,706,77.19,45.18,31.02,4.67,11.76,4.96,2.41
95582,Sannois,0015,6,823,655,646,79.59,37.15,29.41,5.11,18.73,6.5,3.1
95582,Sannois,0016,6,863,681,670,78.91,39.7,29.4,4.78,15.82,7.31,2.99
95582,Sannois,0017,6,781,557,549,71.32,54.46,24.23,3.46,13.48,3.83,0.55
95584,Santeuil,0001,1,497,431,425,86.72,33.88,29.65,5.41,19.29,7.53,4.24
95585,Sarcelles,0004,7,779,550,537,70.6,36.87,20.48,5.59,15.64,17.13,4.28
95585,Sarcelles,0005,7,924,578,569,62.55,73.99,11.07,1.41,9.67,2.99,0.88
95585,Sarcelles,0009,7,1223,801,786,65.49,57.38,14.63,2.93,15.27,7.0,2.8
95585,Sarcelles,0016,7,762,493,477,64.7,67.3,15.93,1.89,9.22,4.19,1.47
95585,Sarcelles,0018,7,686,425,414,61.95,61.59,18.84,1.93,12.32,4.35,0.97
95585,Sarcelles,0020,7,1009,704,678,69.77,69.62,15.49,2.36,5.01,5.46,2.06
95585,Sarcelles,0021,7,823,479,474,58.2,27.0,25.32,2.74,8.02,35.23,1.69
95585,Sarcelles,0022,7,876,500,496,57.08,20.77,28.83,2.82,6.45,39.52,1.61
95585,Sarcelles,0024,7,997,561,558,56.27,20.97,28.85,5.91,5.2,37.1,1.97
95585,Sarcelles,0025,7,979,532,525,54.34,37.9,23.05,2.29,6.1,28.95,1.71
95585,Sarcelles,0026,7,866,523,491,60.39,55.4,14.05,2.65,14.66,12.42,0.81
95585,Sarcelles,0027,7,517,300,295,58.03,37.29,28.47,4.07,11.19,17.63,1.36
95585,Sarcelles,0028,7,750,443,433,59.07,67.44,16.63,1.15,10.85,3.23,0.69
95585,Sarcelles,0029,7,875,559,546,63.89,62.45,17.77,1.83,10.07,6.78,1.1
95585,Sarcelles,0030,7,972,597,581,61.42,64.37,20.48,0.69,9.64,3.96,0.86
95585,Sarcelles,0001,8,1055,739,722,70.05,36.7,22.02,4.16,21.19,11.63,4.29
95585,Sarcelles,0002,8,1099,796,781,72.43,50.32,19.33,3.59,17.16,7.94,1.66
95585,Sarcelles,0003,8,993,731,717,73.62,39.19,25.1,4.74,15.48,11.16,4.32
95585,Sarcelles,0006,8,983,685,669,69.68,42.75,18.83,2.84,20.63,11.21,3.74
95585,Sarcelles,0007,8,1182,844,829,71.4,36.91,19.06,2.9,20.99,17.49,2.65
95585,Sarcelles,0008,8,1231,826,801,67.1,49.56,15.86,2.12,17.85,11.74,2.87
95585,Sarcelles,0010,8,952,640,634,67.23,56.15,20.03,2.05,11.67,8.52,1.58
95585,Sarcelles,0011,8,972,663,648,68.21,39.35,23.15,3.4,15.12,17.75,1.23
95585,Sarcelles,0012,8,889,546,534,61.42,66.29,11.24,1.31,11.42,8.05,1.69
95585,Sarcelles,0013,8,1014,620,608,61.14,66.94,15.62,1.15,10.86,4.11,1.32
95585,Sarcelles,0014,8,1063,673,656,63.31,64.79,17.84,1.22,11.43,2.59,2.13
95585,Sarcelles,0015,8,935,598,589,63.96,68.42,18.0,1.19,7.3,2.72,2.38
95585,Sarcelles,0017,8,930,570,552,61.29,67.03,16.12,2.17,10.14,3.08,1.45
95585,Sarcelles,0019,8,1154,762,743,66.03,67.97,11.71,1.35,12.11,4.98,1.88
95585,Sarcelles,0023,8,794,470,463,59.19,60.69,15.12,0.65,10.58,9.72,3.24
95592,Seraincourt,0001,1,985,776,757,78.78,20.87,31.44,5.81,26.29,9.64,5.94
95594,Seugy,0001,2,769,631,619,82.05,23.91,32.63,6.14,22.78,9.85,4.68
95598,Soisy-sous-Montmorency,0001,6,1406,1036,1017,73.68,28.61,32.35,7.77,15.83,10.42,5.01
95598,Soisy-sous-Montmorency,0002,6,1259,961,944,76.33,28.5,34.43,8.37,12.71,12.5,3.5
95598,Soisy-sous-Montmorency,0003,6,1475,1111,1096,75.32,29.93,34.67,6.93,17.24,8.3,2.92
95598,Soisy-sous-Montmorency,0004,6,1293,942,924,72.85,29.76,36.26,8.33,12.01,10.28,3.35
95598,Soisy-sous-Montmorency,0005,6,953,602,594,63.17,50.67,24.92,3.54,11.95,4.04,4.88
95598,Soisy-sous-Montmorency,0006,6,1247,1000,991,80.19,27.04,39.56,7.37,12.92,10.19,2.93
95598,Soisy-sous-Montmorency,0007,6,1045,763,751,73.01,34.09,34.35,6.66,13.85,7.32,3.73
95598,Soisy-sous-Montmorency,0008,6,983,650,630,66.12,40.32,30.79,3.81,17.46,4.44,3.17
95598,Soisy-sous-Montmorency,0009,6,1281,888,879,69.32,32.65,31.74,7.62,15.13,8.87,3.98
95598,Soisy-sous-Montmorency,0010,6,786,488,481,62.09,58.84,21.21,1.25,13.93,2.08,2.7
95604,Survilliers,0001,9,1454,1101,1067,75.72,30.37,24.37,4.4,28.58,6.75,5.53
95604,Survilliers,0002,9,934,729,711,78.05,36.85,21.1,4.78,27.29,6.61,3.38
95607,Taverny,0001,3,1043,799,784,76.61,39.54,28.19,7.4,14.54,7.4,2.93
95607,Taverny,0002,3,877,685,677,78.11,31.91,30.43,7.24,15.66,11.52,3.25
95607,Taverny,0003,3,737,563,555,76.39,37.48,25.59,7.93,16.58,7.93,4.5
95607,Taverny,0004,3,1102,861,845,78.13,30.89,33.37,9.23,15.86,6.51,4.14
95607,Taverny,0005,3,1143,903,878,79.0,33.49,30.87,9.34,14.69,7.06,4.56
95607,Taverny,0006,3,999,719,695,71.97,52.37,20.72,4.75,15.25,3.45,3.45
95607,Taverny,0007,3,1053,762,748,72.36,45.72,21.79,5.48,18.45,5.88,2.67
95607,Taverny,0008,3,1060,817,804,77.08,40.92,27.24,5.72,14.68,8.08,3.36
95607,Taverny,0009,3,945,731,713,77.35,37.45,22.44,7.15,22.16,6.59,4.21
95607,Taverny,0010,3,1075,862,848,80.19,28.89,28.18,9.55,21.11,7.78,4.48
95607,Taverny,0011,3,977,746,733,76.36,41.47,25.65,4.23,19.92,4.64,4.09
95607,Taverny,0012,3,1041,823,804,79.06,34.2,30.47,8.58,17.04,6.72,2.99
95607,Taverny,0013,3,862,616,597,71.46,53.1,22.45,5.86,12.56,4.02,2.01
95607,Taverny,0014,3,829,627,611,75.63,43.86,23.9,4.58,18.33,5.56,3.76
95607,Taverny,0015,3,632,504,498,79.75,30.32,32.93,7.43,18.88,6.43,4.02
95607,Taverny,0016,3,1051,829,819,78.88,45.3,22.59,5.25,16.0,7.08,3.79
95607,Taverny,0017,3,1033,812,796,78.61,34.05,29.65,7.41,16.83,8.42,3.64
95607,Taverny,0018,3,854,673,665,78.81,35.64,29.77,6.32,17.14,6.77,4.36
95610,Théméricourt,0001,1,232,188,184,81.03,36.96,30.43,7.07,16.3,4.89,4.35
95611,Theuville,0001,1,27,24,24,88.89,16.67,12.5,8.33,25.0,29.17,8.33
95612,Le Thillay,0001,9,839,613,598,73.06,37.12,18.23,3.85,32.11,6.35,2.34
95612,Le Thillay,0002,9,770,567,557,73.64,42.37,17.06,2.87,28.01,5.75,3.95
95612,Le Thillay,0003,9,821,557,545,67.84,35.41,20.55,3.12,27.16,10.09,3.67
95625,Us,0001,1,958,775,750,80.9,29.6,27.07,5.07,23.87,10.53,3.87
95627,Vallangoujard,0001,1,447,384,375,85.91,25.33,30.13,6.67,25.07,7.47,5.33
95628,Valmondois,0001,1,966,781,767,80.85,29.07,26.6,4.95,21.77,10.82,6.78
95633,Vaudherland,0001,9,59,43,43,72.88,25.58,9.3,4.65,55.81,2.33,2.33
95637,Vauréal,0001,10,1039,780,757,75.07,45.44,29.72,2.77,15.46,3.96,2.64
95637,Vauréal,0002,10,863,661,640,76.59,38.28,35.31,5.62,13.59,4.69,2.5
95637,Vauréal,0003,10,859,673,660,78.35,35.15,38.33,6.67,11.21,3.94,4.7
95637,Vauréal,0004,10,843,642,629,76.16,45.63,30.05,2.7,11.76,7.0,2.86
95637,Vauréal,0005,10,776,627,616,80.8,39.77,29.22,3.41,18.18,6.17,3.25
95637,Vauréal,0006,10,1065,813,788,76.34,38.45,32.87,5.84,14.97,5.46,2.41
95637,Vauréal,0007,10,1147,853,826,74.37,48.79,23.97,3.63,15.98,3.75,3.87
95637,Vauréal,0008,10,998,700,676,70.14,53.11,23.37,2.66,14.2,3.7,2.96
95637,Vauréal,0009,10,1100,742,724,67.45,60.5,20.72,1.93,11.88,3.18,1.8
95637,Vauréal,0010,10,957,674,648,70.43,47.07,24.85,4.01,16.67,4.48,2.93
95637,Vauréal,0011,10,916,695,676,75.87,40.38,36.09,3.7,13.17,3.25,3.4
95637,Vauréal,0012,10,958,702,680,73.28,50.15,25.59,2.79,13.09,3.97,4.41
95641,Vémars,0001,9,1782,1297,1260,72.78,34.29,21.83,2.78,28.1,8.1,4.92
95651,Vétheuil,0001,1,608,505,495,83.06,36.16,25.45,8.48,17.17,8.08,4.65
95652,Viarmes,0001,2,1428,1103,1084,77.24,27.58,25.0,4.7,26.85,9.96,5.9
95652,Viarmes,0002,2,1303,1035,1009,79.43,29.04,26.07,4.26,28.05,9.22,3.37
95652,Viarmes,0003,2,1290,975,956,75.58,22.49,29.29,4.92,29.71,9.1,4.5
95656,Vienne-en-Arthies,0001,1,332,276,271,83.13,27.31,26.94,6.64,23.99,10.7,4.43
95658,Vigny,0001,1,885,716,703,80.9,26.46,30.44,9.53,18.07,10.1,5.41
95660,Villaines-sous-Bois,0001,2,536,459,454,85.63,24.23,26.65,5.29,28.19,10.13,5.51
95675,Villeron,0001,9,796,662,645,83.17,35.35,19.07,4.19,30.85,6.67,3.88
95676,Villers-en-Arthies,0001,1,390,340,338,87.18,26.63,24.85,7.99,23.08,12.43,5.03
95678,Villiers-Adam,0001,2,603,531,517,88.06,25.73,29.79,4.64,25.92,9.28,4.64
95680,Villiers-le-Bel,0001,8,1163,773,758,66.47,57.65,17.02,1.72,17.55,3.56,2.51
95680,Villiers-le-Bel,0002,8,863,558,545,64.66,59.45,15.05,0.92,14.68,5.69,4.22
95680,Villiers-le-Bel,0003,8,887,624,612,70.35,44.44,25.82,3.92,13.4,9.8,2.61
95680,Villiers-le-Bel,0004,8,680,473,466,69.56,56.44,20.6,1.5,18.24,2.79,0.43
95680,Villiers-le-Bel,0005,8,907,634,613,69.9,58.73,16.15,1.96,17.46,3.59,2.12
95680,Villiers-le-Bel,0006,8,1199,759,741,63.3,63.16,18.08,2.02,12.55,2.97,1.21
95680,Villiers-le-Bel,0007,8,976,620,603,63.52,60.86,18.24,1.82,14.93,2.16,1.99
95680,Villiers-le-Bel,0008,8,994,689,673,69.32,53.94,20.95,3.42,13.08,6.24,2.38
95680,Villiers-le-Bel,0009,8,1035,700,688,67.63,70.78,17.3,0.44,9.16,1.6,0.73
95680,Villiers-le-Bel,0010,8,880,617,606,70.11,61.39,19.97,2.97,11.06,3.14,1.49
95680,Villiers-le-Bel,0011,8,1226,829,819,67.62,55.43,17.34,2.08,16.61,6.11,2.44
95680,Villiers-le-Bel,0012,8,910,653,636,71.76,54.09,19.65,3.3,15.72,4.87,2.36
95680,Villiers-le-Bel,0013,8,681,459,446,67.4,76.01,10.99,2.02,9.19,1.12,0.67
95682,Villiers-le-Sec,0001,9,110,96,95,87.27,31.58,27.37,11.58,16.84,4.21,8.42
95690,Wy-dit-Joli-Village,0001,1,285,237,231,83.16,28.57,29.44,5.19,18.61,12.55,5.63
