code_commune,nom_commune,num_bdv,code_circ,inscrits,votants,exprimes,participation,left,ctr,rgt,far
95306,Herblay-sur-Seine,0008,3,806,558,501,69.23,63.27,0.0,0.0,36.73
95306,Herblay-sur-Seine,0009,3,919,595,546,64.74,55.86,0.0,0.0,44.14
95306,Herblay-sur-Seine,0010,3,1024,632,586,61.72,61.95,0.0,0.0,38.05
95306,Herblay-sur-Seine,0011,3,953,657,578,68.94,56.23,0.0,0.0,43.77
95306,Herblay-sur-Seine,0012,3,1154,746,686,64.64,52.92,0.0,0.0,47.08
95306,Herblay-sur-Seine,0013,3,876,555,514,63.36,69.26,0.0,0.0,30.74
95306,Herblay-sur-Seine,0014,3,943,654,604,69.35,59.93,0.0,0.0,40.07
95306,Herblay-sur-Seine,0015,3,1178,853,778,72.41,61.05,0.0,0.0,38.95
95306,Herblay-sur-Seine,0016,3,1132,728,687,64.31,63.32,0.0,0.0,36.68
95306,Herblay-sur-Seine,0017,3,908,613,568,67.51,65.14,0.0,0.0,34.86
95306,Herblay-sur-Seine,0018,3,993,588,555,59.21,80.54,0.0,0.0,19.46
95306,Herblay-sur-Seine,0019,3,1103,750,683,68.0,66.18,0.0,0.0,33.82
95306,Herblay-sur-Seine,0020,3,621,429,394,69.08,60.66,0.0,0.0,39.34
95306,Herblay-sur-Seine,0021,3,1146,663,623,57.85,68.06,0.0,0.0,31.94
95308,Hérouville-en-Vexin,0001,1,474,361,344,76.16,23.84,24.71,0.0,51.45
95309,Hodent,0001,1,164,124,124,75.61,16.94,29.03,0.0,54.03
95313,L'Isle-Adam,0001,2,981,691,617,70.44,47.81,0.0,0.0,52.19
95313,L'Isle-Adam,0002,2,1016,706,634,69.49,50.32,0.0,0.0,49.68
95313,L'Isle-Adam,0003,2,974,744,626,76.39,55.91,0.0,0.0,44.09
95313,L'Isle-Adam,0004,2,893,638,536,71.44,48.88,0.0,0.0,51.12
95313,L'Isle-Adam,0005,2,1015,688,631,67.78,50.4,0.0,0.0,49.6
95313,L'Isle-Adam,0006,2,1014,736,668,72.58,49.25,0.0,0.0,50.75
95313,L'Isle-Adam,0007,2,783,583,533,74.46,54.03,0.0,0.0,45.97
95313,L'Isle-Adam,0008,2,1008,746,670,74.01,51.34,0.0,0.0,48.66
95313,L'Isle-Adam,0009,2,745,491,436,65.91,53.21,0.0,0.0,46.79
95313,L'Isle-Adam,0010,,461,273,250,59.22,58.0,0.0,0.0,42.0
95316,Jagny-sous-Bois,0001,9,217,155,135,71.43,33.33,0.0,0.0,66.67
95323,Jouy-le-Moutier,0001,10,1074,695,607,64.71,58.65,0.0,0.0,41.35
95323,Jouy-le-Moutier,0002,10,1031,725,644,70.32,66.77,0.0,0.0,33.23
95323,Jouy-le-Moutier,0003,10,1077,732,651,67.97,64.82,0.0,0.0,35.18
95323,Jouy-le-Moutier,0004,10,1013,713,634,70.38,70.66,0.0,0.0,29.34
95323,Jouy-le-Moutier,0005,10,990,603,566,60.91,74.56,0.0,0.0,25.44
95323,Jouy-le-Moutier,0006,10,977,599,549,61.31,69.03,0.0,0.0,30.97
95323,Jouy-le-Moutier,0007,10,958,625,557,65.24,61.4,0.0,0.0,38.6
95323,Jouy-le-Moutier,0008,10,1053,648,581,61.54,70.57,0.0,0.0,29.43
95323,Jouy-le-Moutier,0009,,1100,737,675,67.0,64.74,0.0,0.0,35.26
95323,Jouy-le-Moutier,0010,,1056,706,642,66.86,72.27,0.0,0.0,27.73
95323,Jouy-le-Moutier,0011,,1111,721,650,64.9,67.08,0.0,0.0,32.92
95328,Labbeville,0001,1,401,302,290,75.31,24.48,34.14,0.0,41.38
95331,Lassy,0001,9,121,79,73,65.29,42.47,0.0,0.0,57.53
95341,Livilliers,0001,1,292,222,215,76.03,15.35,38.6,0.0,46.05
95348,Longuesse,0001,1,416,323,313,77.64,29.71,32.59,0.0,37.7
95351,Louvres,0001,9,785,438,397,55.8,56.93,0.0,0.0,43.07
95351,Louvres,0002,9,931,495,446,53.17,57.85,0.0,0.0,42.15
95351,Louvres,0003,9,844,508,464,60.19,49.35,0.0,0.0,50.65
95351,Louvres,0004,9,866,505,469,58.31,66.95,0.0,0.0,33.05
95351,Louvres,0005,9,935,532,497,56.9,69.82,0.0,0.0,30.18
95351,Louvres,0006,9,832,484,452,58.17,65.49,0.0,0.0,34.51
95351,Louvres,0007,9,699,467,422,66.81,58.29,0.0,0.0,41.71
95351,Louvres,0008,,826,553,518,66.95,61.97,0.0,0.0,38.03
95352,Luzarches,0001,9,1170,795,700,67.95,47.29,0.0,0.0,52.71
95352,Luzarches,0002,9,1152,801,703,69.53,50.64,0.0,0.0,49.36
95352,Luzarches,0003,9,1031,702,611,68.09,46.15,0.0,0.0,53.85
95353,Maffliers,0001,2,1243,852,768,68.54,47.53,0.0,0.0,52.47
95355,Magny-en-Vexin,0001,1,879,550,538,62.57,29.0,26.02,0.0,44.98
95355,Magny-en-Vexin,0002,1,738,512,504,69.38,25.99,27.78,0.0,46.23
95355,Magny-en-Vexin,0003,1,754,549,531,72.81,29.0,30.7,0.0,40.3
95355,Magny-en-Vexin,0004,1,424,290,282,68.4,30.14,22.34,0.0,47.52
95355,Magny-en-Vexin,0005,1,1037,651,632,62.78,29.43,19.62,0.0,50.95
95365,Mareil-en-France,0001,9,464,323,295,69.61,40.68,0.0,0.0,59.32
95369,Margency,0001,6,951,723,701,76.03,25.96,50.5,0.0,23.54
95369,Margency,0002,6,1034,754,740,72.92,25.95,46.49,0.0,27.57
95370,Marines,0001,1,863,586,570,67.9,32.98,25.09,0.0,41.93
95370,Marines,0002,1,867,580,547,66.9,26.87,28.34,0.0,44.79
95370,Marines,0003,1,766,483,471,63.05,29.72,26.11,0.0,44.16
95371,Marly-la-Ville,0001,9,1299,804,744,61.89,53.63,0.0,0.0,46.37
95371,Marly-la-Ville,0002,9,1018,703,619,69.06,54.44,0.0,0.0,45.56
95371,Marly-la-Ville,0003,9,625,391,361,62.56,46.54,0.0,0.0,53.46
95371,Marly-la-Ville,0004,9,1088,680,632,62.5,47.78,0.0,0.0,52.22
95379,Maudétour-en-Vexin,0001,1,161,128,119,79.5,18.49,38.66,0.0,42.86
95387,Menouville,0001,1,44,36,33,81.82,27.27,42.42,0.0,30.3
95388,Menucourt,0001,10,967,649,555,67.11,53.69,0.0,0.0,46.31
95388,Menucourt,0002,10,1012,682,608,67.39,52.96,0.0,0.0,47.04
95388,Menucourt,0003,10,1179,850,727,72.09,53.78,0.0,0.0,46.22
95388,Menucourt,0004,10,819,560,500,68.38,57.8,0.0,0.0,42.2
95392,Mériel,0001,2,885,615,558,69.49,52.51,0.0,0.0,47.49
95392,Mériel,0002,2,968,660,604,68.18,51.32,0.0,0.0,48.68
95392,Mériel,0003,2,875,591,528,67.54,53.22,0.0,0.0,46.78
95392,Mériel,0004,2,1015,662,604,65.22,54.64,0.0,0.0,45.36
95394,Méry-sur-Oise,0001,2,969,639,581,65.94,55.25,0.0,0.0,44.75
95394,Méry-sur-Oise,0002,2,959,612,558,63.82,49.28,0.0,0.0,50.72
95394,Méry-sur-Oise,0003,2,1138,753,688,66.17,57.99,0.0,0.0,42.01
95394,Méry-sur-Oise,0004,2,888,558,503,62.84,57.85,0.0,0.0,42.15
95394,Méry-sur-Oise,0005,2,1013,658,621,64.96,54.75,0.0,0.0,45.25
95394,Méry-sur-Oise,0006,2,764,536,485,70.16,55.88,0.0,0.0,44.12
95394,Méry-sur-Oise,0007,2,858,542,491,63.17,55.6,0.0,0.0,44.4
95395,Le Mesnil-Aubry,0001,7,630,447,418,70.95,37.32,0.0,0.0,62.68
95409,Moisselles,0001,7,843,610,555,72.36,47.75,0.0,0.0,52.25
95422,Montgeroult,0001,1,300,222,218,74.0,35.32,34.86,0.0,29.82
95424,Montigny-lès-Cormeilles,0001,3,1014,624,566,61.54,66.43,0.0,0.0,33.57
95424,Montigny-lès-Cormeilles,0002,3,1005,641,605,63.78,66.61,0.0,0.0,33.39
95424,Montigny-lès-Cormeilles,0003,3,970,536,506,55.26,76.88,0.0,0.0,23.12
95424,Montigny-lès-Cormeilles,0004,3,1056,649,605,61.46,64.13,0.0,0.0,35.87
95424,Montigny-lès-Cormeilles,0005,3,1052,598,581,56.84,79.35,0.0,0.0,20.65
95424,Montigny-lès-Cormeilles,0006,3,987,598,560,60.59,71.07,0.0,0.0,28.93
95424,Montigny-lès-Cormeilles,0007,3,847,518,478,61.16,72.38,0.0,0.0,27.62
95424,Montigny-lès-Cormeilles,0008,3,865,579,543,66.94,72.93,0.0,0.0,27.07
95424,Montigny-lès-Cormeilles,0009,3,804,460,439,57.21,79.5,0.0,0.0,20.5
95424,Montigny-lès-Cormeilles,0010,3,801,473,449,59.05,73.94,0.0,0.0,26.06
95424,Montigny-lès-Cormeilles,0011,3,980,596,558,60.82,72.22,0.0,0.0,27.78
95424,Montigny-lès-Cormeilles,0012,3,929,571,535,61.46,75.51,0.0,0.0,24.49
95424,Montigny-lès-Cormeilles,0013,3,1003,632,602,63.01,78.07,0.0,0.0,21.93
95426,Montlignon,0001,4,1340,949,862,70.82,28.89,71.11,0.0,0.0
95426,Montlignon,0002,4,966,676,607,69.98,27.35,72.65,0.0,0.0
95427,Montmagny,0001,6,1027,613,604,59.69,68.87,13.58,0.0,17.55
95427,Montmagny,0002,6,1022,654,642,63.99,59.5,20.25,0.0,20.25
95427,Montmagny,0003,6,606,320,313,52.81,61.34,15.65,0.0,23.0
95427,Montmagny,0004,6,1093,659,647,60.29,61.05,18.7,0.0,20.25
95427,Montmagny,0005,6,1263,776,765,61.44,65.49,17.78,0.0,16.73
95427,Montmagny,0006,6,984,626,614,63.62,60.42,21.01,0.0,18.57
95427,Montmagny,0007,6,924,624,614,67.53,52.93,26.38,0.0,20.68
95427,Montmagny,0008,6,930,589,577,63.33,59.45,18.2,0.0,22.36
95428,Montmorency,0001,7,1171,849,764,72.5,60.73,0.0,0.0,39.27
95428,Montmorency,0002,7,1226,839,755,68.43,65.56,0.0,0.0,34.44
95428,Montmorency,0003,7,1393,971,893,69.71,64.61,0.0,0.0,35.39
95428,Montmorency,0004,7,1327,939,845,70.76,69.7,0.0,0.0,30.3
95428,Montmorency,0005,7,1373,1006,894,73.27,67.34,0.0,0.0,32.66
95428,Montmorency,0006,7,1077,764,687,70.94,64.05,0.0,0.0,35.95
95428,Montmorency,0007,7,1142,843,749,73.82,60.61,0.0,0.0,39.39
95428,Montmorency,0008,7,1487,1012,909,68.06,62.38,0.0,0.0,37.62
95428,Montmorency,0009,7,1350,867,801,64.22,62.55,0.0,0.0,37.45
95428,Montmorency,0010,7,983,565,546,57.48,72.53,0.0,0.0,27.47
95428,Montmorency,0011,7,1087,715,657,65.78,59.97,0.0,0.0,40.03
95429,Montreuil-sur-Epte,0001,1,326,227,219,69.63,26.03,25.57,0.0,48.4
95430,Montsoult,0001,2,1363,952,870,69.85,53.91,0.0,0.0,46.09
95430,Montsoult,0002,2,1283,873,811,68.04,51.91,0.0,0.0,48.09
95436,Mours,0001,1,1153,823,801,71.38,31.09,30.46,0.0,38.45
95438,Moussy,0001,1,99,76,68,76.77,32.35,17.65,0.0,50.0
95445,Nerville-la-Forêt,0001,2,469,333,298,71.0,52.01,0.0,0.0,47.99
95446,Nesles-la-Vallée,0001,1,1499,1102,1070,73.52,25.89,34.3,0.0,39.81
95447,Neuilly-en-Vexin,0001,1,160,111,105,69.38,13.33,40.0,0.0,46.67
95450,Neuville-sur-Oise,0001,2,1223,916,821,74.9,63.22,0.0,0.0,36.78
95452,Nointel,0001,1,615,487,466,79.19,31.76,29.61,0.0,38.63
95456,Noisy-sur-Oise,0001,2,417,300,280,71.94,45.0,0.0,0.0,55.0
95459,Nucourt,0001,1,553,404,399,73.06,15.54,34.34,0.0,50.13
95462,Omerville,0001,1,270,203,194,75.19,20.1,28.35,0.0,51.55
95476,Osny,0001,10,897,587,518,65.44,54.44,0.0,0.0,45.56
95476,Osny,0002,10,864,620,543,71.76,49.91,0.0,0.0,50.09
95476,Osny,0003,10,1014,667,572,65.78,53.15,0.0,0.0,46.85
95476,Osny,0004,10,748,475,413,63.5,54.72,0.0,0.0,45.28
95476,Osny,0005,10,946,548,495,57.93,60.81,0.0,0.0,39.19
95476,Osny,0006,10,1001,702,603,70.13,57.88,0.0,0.0,42.12
95476,Osny,0007,10,1015,612,551,60.3,63.16,0.0,0.0,36.84
95476,Osny,0008,10,727,443,400,60.94,65.0,0.0,0.0,35.0
95476,Osny,0009,10,870,581,500,66.78,49.6,0.0,0.0,50.4
95476,Osny,0010,10,821,500,436,60.9,56.42,0.0,0.0,43.58
95476,Osny,0011,10,572,350,320,61.19,55.62,0.0,0.0,44.38
95476,Osny,0012,10,569,375,315,65.91,58.41,0.0,0.0,41.59
95476,Osny,0013,,656,364,345,55.49,84.35,0.0,0.0,15.65
95480,Parmain,0001,2,1092,748,671,68.5,54.1,0.0,0.0,45.9
95480,Parmain,0002,2,1218,810,733,66.5,53.07,0.0,0.0,46.93
95480,Parmain,0003,2,1059,753,689,71.1,50.51,0.0,0.0,49.49
95480,Parmain,0004,2,956,648,584,67.78,57.71,0.0,0.0,42.29
95483,Le Perchay,0001,1,426,305,292,71.6,29.45,38.36,0.0,32.19
95487,Persan,0001,1,985,641,630,65.08,52.54,15.4,0.0,32.06
95487,Persan,0002,1,866,547,526,63.16,56.65,15.78,0.0,27.57
95487,Persan,0003,1,771,497,480,64.46,55.62,12.08,0.0,32.29
95487,Persan,0004,1,785,431,415,54.9,59.76,8.67,0.0,31.57
95487,Persan,0005,1,888,501,486,56.42,64.61,7.61,0.0,27.78
95487,Persan,0006,1,908,576,553,63.44,45.03,21.88,0.0,33.09
95487,Persan,0007,,686,433,426,63.12,55.16,9.15,0.0,35.68
95487,Persan,0008,,542,339,331,62.55,58.01,12.69,0.0,29.31
95488,Pierrelaye,0001,3,810,471,435,58.15,61.38,0.0,0.0,38.62
95488,Pierrelaye,0002,3,1029,540,506,52.48,66.8,0.0,0.0,33.2
95488,Pierrelaye,0003,3,734,482,454,65.67,56.83,0.0,0.0,43.17
95488,Pierrelaye,0004,3,912,562,526,61.62,61.98,0.0,0.0,38.02
95488,Pierrelaye,0005,3,638,385,351,60.34,56.7,0.0,0.0,43.3
95488,Pierrelaye,0006,3,483,336,317,69.57,56.78,0.0,0.0,43.22
95488,Pierrelaye,0007,3,920,624,571,67.83,57.09,0.0,0.0,42.91
95489,Piscop,0001,7,463,343,322,74.08,35.4,0.0,0.0,64.6
95491,Le Plessis-Bouchard,0001,3,702,495,443,70.51,63.88,0.0,0.0,36.12
95491,Le Plessis-Bouchard,0002,3,726,521,465,71.76,58.49,0.0,0.0,41.51
95491,Le Plessis-Bouchard,0003,3,886,597,520,67.38,58.85,0.0,0.0,41.15
95491,Le Plessis-Bouchard,0004,3,890,610,544,68.54,50.37,0.0,0.0,49.63
95491,Le Plessis-Bouchard,0005,3,781,585,510,74.9,53.92,0.0,0.0,46.08
95491,Le Plessis-Bouchard,0006,3,473,351,302,74.21,56.29,0.0,0.0,43.71
95491,Le Plessis-Bouchard,0007,3,457,335,294,73.3,62.93,0.0,0.0,37.07
95491,Le Plessis-Bouchard,0008,,259,180,169,69.5,42.01,0.0,0.0,57.99
95491,Le Plessis-Bouchard,0009,,677,509,448,75.18,59.6,0.0,0.0,40.4
95492,Le Plessis-Gassot,0001,7,67,44,39,65.67,43.59,0.0,0.0,56.41
95493,Le Plessis-Luzarches,0001,9,98,85,65,86.73,38.46,0.0,0.0,61.54
95500,Pontoise,0001,1,960,620,591,64.58,49.92,25.21,0.0,24.87
95500,Pontoise,0002,1,958,640,623,66.81,54.74,25.36,0.0,19.9
95500,Pontoise,0003,1,924,645,628,69.81,47.13,31.21,0.0,21.66
95500,Pontoise,0004,1,809,586,575,72.44,36.17,36.7,0.0,27.13
95500,Pontoise,0005,1,1035,756,736,73.04,51.22,28.8,0.0,19.97
95500,Pontoise,0006,1,723,558,544,77.18,37.32,33.82,0.0,28.86
95500,Pontoise,0007,1,721,495,484,68.65,46.28,25.62,0.0,28.1
95500,Pontoise,0008,1,763,434,424,56.88,61.32,14.15,0.0,24.53
95500,Pontoise,0009,1,552,346,342,62.68,57.6,21.05,0.0,21.35
95500,Pontoise,0010,1,930,502,491,53.98,60.49,13.24,0.0,26.27
95500,Pontoise,0011,1,853,530,520,62.13,58.85,18.65,0.0,22.5
95500,Pontoise,0012,1,1063,711,694,66.89,51.73,27.23,0.0,21.04
95500,Pontoise,0013,1,712,354,349,49.72,77.08,11.17,0.0,11.75
95500,Pontoise,0014,1,579,314,310,54.23,70.97,10.32,0.0,18.71
95500,Pontoise,0015,1,761,490,476,64.39,51.47,20.17,0.0,28.36
95500,Pontoise,0016,1,1422,915,899,64.35,43.05,26.92,0.0,30.03
95500,Pontoise,0017,1,1224,802,786,65.52,43.38,25.95,0.0,30.66
95500,Pontoise,0018,1,532,304,298,57.14,47.65,21.48,0.0,30.87
95500,Pontoise,0019,1,619,413,405,66.72,57.28,22.72,0.0,20.0
95500,Pontoise,0020,1,747,448,435,59.97,49.43,21.38,0.0,29.2
95500,Pontoise,0021,1,571,337,330,59.02,56.06,17.88,0.0,26.06
95500,Pontoise,0022,,404,278,260,68.81,79.23,10.0,0.0,10.77
95504,Presles,0001,2,763,533,468,69.86,60.9,0.0,0.0,39.1
95504,Presles,0002,2,657,478,446,72.75,54.04,0.0,0.0,45.96
95504,Presles,0003,2,701,488,438,69.61,48.4,0.0,0.0,51.6
95504,Presles,0004,2,680,467,419,68.68,47.02,0.0,0.0,52.98
95509,Puiseux-en-France,0001,9,1082,614,559,56.75,58.5,0.0,0.0,41.5
95509,Puiseux-en-France,0002,9,1160,778,688,67.07,51.89,0.0,0.0,48.11
95509,Puiseux-en-France,0003,9,340,217,192,63.82,43.75,0.0,0.0,56.25
95510,Puiseux-Pontoise,0001,10,382,254,218,66.49,58.72,0.0,0.0,41.28
95523,La Roche-Guyon,0001,1,299,227,219,75.92,31.51,32.42,0.0,36.07
95527,Roissy-en-France,0001,9,1544,941,829,60.95,42.58,0.0,0.0,57.42
95529,Ronquerolles,0001,1,665,481,459,72.33,22.0,31.59,0.0,46.41
95535,Sagy,0001,1,930,656,632,70.54,24.53,30.7,0.0,44.78
95539,Saint-Brice-sous-Forêt,0001,7,1081,704,656,65.12,44.82,0.0,0.0,55.18
95539,Saint-Brice-sous-Forêt,0002,7,925,567,532,61.3,48.31,0.0,0.0,51.69
95539,Saint-Brice-sous-Forêt,0003,7,1088,697,638,64.06,54.39,0.0,0.0,45.61
95539,Saint-Brice-sous-Forêt,0004,7,882,592,546,67.12,50.0,0.0,0.0,50.0
95539,Saint-Brice-sous-Forêt,0005,7,1200,787,728,65.58,34.89,0.0,0.0,65.11
95539,Saint-Brice-sous-Forêt,0006,7,993,658,596,66.26,49.33,0.0,0.0,50.67
95539,Saint-Brice-sous-Forêt,0007,7,996,564,538,56.63,66.54,0.0,0.0,33.46
95539,Saint-Brice-sous-Forêt,0008,7,933,552,526,59.16,41.25,0.0,0.0,58.75
95539,Saint-Brice-sous-Forêt,0009,7,998,627,592,62.83,55.24,0.0,0.0,44.76
95541,Saint-Clair-sur-Epte,0001,1,630,398,388,63.17,24.48,25.26,0.0,50.26
95543,Saint-Cyr-en-Arthies,0001,1,173,133,131,76.88,29.77,30.53,0.0,39.69
95554,Saint-Gervais,0001,1,690,541,527,78.41,22.58,37.57,0.0,39.85
95555,Saint-Gratien,0001,6,1191,868,838,72.88,31.26,46.18,0.0,22.55
95555,Saint-Gratien,0002,6,1279,886,861,69.27,33.91,38.91,0.0,27.18
95555,Saint-Gratien,0003,6,1445,814,792,56.33,64.65,16.92,0.0,18.43
95555,Saint-Gratien,0004,6,1028,720,710,70.04,22.11,55.49,0.0,22.39
95555,Saint-Gratien,0005,6,1309,707,694,54.01,67.87,12.25,0.0,19.88
95555,Saint-Gratien,0006,6,1338,886,871,66.22,42.14,34.67,0.0,23.19
95555,Saint-Gratien,0007,6,1301,761,746,58.49,62.47,19.71,0.0,17.83
95555,Saint-Gratien,0008,6,1026,613,595,59.75,49.92,25.38,0.0,24.71
95555,Saint-Gratien,0009,6,1111,679,668,61.12,43.86,29.79,0.0,26.35
95555,Saint-Gratien,0010,6,1175,773,764,65.79,44.9,33.9,0.0,21.2
95555,Saint-Gratien,0011,6,1222,767,747,62.77,40.96,33.73,0.0,25.3
95563,Saint-Leu-la-Forêt,0001,4,1004,699,639,69.62,34.59,65.41,0.0,0.0
95563,Saint-Leu-la-Forêt,0002,4,1130,756,705,66.9,37.45,62.55,0.0,0.0
95563,Saint-Leu-la-Forêt,0003,4,1141,798,744,69.94,38.17,61.83,0.0,0.0
95563,Saint-Leu-la-Forêt,0004,4,1171,774,730,66.1,38.77,61.23,0.0,0.0
95563,Saint-Leu-la-Forêt,0005,4,1210,784,719,64.79,38.66,61.34,0.0,0.0
95563,Saint-Leu-la-Forêt,0006,4,1113,730,682,65.59,38.71,61.29,0.0,0.0
95563,Saint-Leu-la-Forêt,0007,4,1338,765,695,57.17,53.96,46.04,0.0,0.0
95563,Saint-Leu-la-Forêt,0008,4,1169,809,755,69.2,42.78,57.22,0.0,0.0
95563,Saint-Leu-la-Forêt,0009,4,1117,748,685,66.97,41.61,58.39,0.0,0.0
95563,Saint-Leu-la-Forêt,0010,4,1028,719,665,69.94,43.61,56.39,0.0,0.0
95566,Saint-Martin-du-Tertre,0001,2,917,532,492,58.02,50.81,0.0,0.0,49.19
95566,Saint-Martin-du-Tertre,0002,2,913,541,486,59.26,47.53,0.0,0.0,52.47
95572,Saint-Ouen-l'Aumône,0001,2,1069,691,638,64.64,71.63,0.0,0.0,28.37
95572,Saint-Ouen-l'Aumône,0002,2,1197,773,706,64.58,71.67,0.0,0.0,28.33
95572,Saint-Ouen-l'Aumône,0003,2,972,604,563,62.14,65.01,0.0,0.0,34.99
95572,Saint-Ouen-l'Aumône,0004,2,1135,630,614,55.51,77.2,0.0,0.0,22.8
95572,Saint-Ouen-l'Aumône,0005,2,1141,734,682,64.33,70.97,0.0,0.0,29.03
95572,Saint-Ouen-l'Aumône,0006,2,1242,800,747,64.41,69.75,0.0,0.0,30.25
95572,Saint-Ouen-l'Aumône,0007,2,1284,683,669,53.19,78.18,0.0,0.0,21.82
95572,Saint-Ouen-l'Aumône,0008,2,922,526,501,57.05,75.85,0.0,0.0,24.15
95572,Saint-Ouen-l'Aumône,0009,2,1283,808,753,62.98,71.31,0.0,0.0,28.69
95572,Saint-Ouen-l'Aumône,0010,2,999,677,612,67.77,66.83,0.0,0.0,33.17
95572,Saint-Ouen-l'Aumône,0011,2,929,530,510,57.05,68.24,0.0,0.0,31.76
95572,Saint-Ouen-l'Aumône,0012,2,1147,655,630,57.11,72.38,0.0,0.0,27.62
95574,Saint-Prix,0001,4,784,535,489,68.24,26.99,73.01,0.0,0.0
95574,Saint-Prix,0002,4,910,506,455,55.6,55.38,44.62,0.0,0.0
95574,Saint-Prix,0003,4,873,612,566,70.1,22.26,77.74,0.0,0.0
95574,Saint-Prix,0004,4,857,597,545,69.66,35.78,64.22,0.0,0.0
95574,Saint-Prix,0005,4,844,584,553,69.19,19.71,80.29,0.0,0.0
95574,Saint-Prix,0006,4,569,380,350,66.78,35.43,64.57,0.0,0.0
95574,Saint-Prix,0007,4,834,572,536,68.59,28.54,71.46,0.0,0.0
95580,Saint-Witz,0001,9,888,630,534,70.95,43.82,0.0,0.0,56.18
95580,Saint-Witz,0002,9,1027,738,642,71.86,46.11,0.0,0.0,53.89
95582,Sannois,0001,6,1015,641,627,63.15,46.73,27.11,0.0,26.16
95582,Sannois,0002,6,1134,743,732,65.52,40.57,35.25,0.0,24.18
95582,Sannois,0003,6,779,480,468,61.62,52.56,25.43,0.0,22.01
95582,Sannois,0004,6,1056,702,685,66.48,46.28,26.28,0.0,27.45
95582,Sannois,0005,6,1183,801,792,67.71,40.66,32.45,0.0,26.89
95582,Sannois,0006,6,1112,722,708,64.93,40.82,30.79,0.0,28.39
95582,Sannois,0007,6,970,575,568,59.28,53.35,16.02,0.0,30.63
95582,Sannois,0008,6,794,438,433,55.16,63.97,14.55,0.0,21.48
95582,Sannois,0009,6,1284,797,781,62.07,59.03,17.67,0.0,23.3
95582,Sannois,0010,6,924,564,554,61.04,60.65,16.79,0.0,22.56
95582,Sannois,0011,6,1087,799,784,73.51,31.89,41.33,0.0,26.79
95582,Sannois,0012,6,1046,721,704,68.93,36.51,38.21,0.0,25.28
95582,Sannois,0013,6,873,636,626,72.85,37.06,38.98,0.0,23.96
95582,Sannois,0014,6,957,659,642,68.86,49.07,31.15,0.0,19.78
95582,Sannois,0015,6,851,613,608,72.03,42.11,30.76,0.0,27.14
95582,Sannois,0016,6,870,601,588,69.08,42.69,31.97,0.0,25.34
95582,Sannois,0017,6,797,492,482,61.73,54.77,21.37,0.0,23.86
95584,Santeuil,0001,1,499,369,360,73.95,31.67,33.33,0.0,35.0
95585,Sarcelles,0004,7,809,461,440,56.98,59.55,0.0,0.0,40.45
95585,Sarcelles,0005,7,795,442,434,55.6,87.1,0.0,0.0,12.9
95585,Sarcelles,0009,7,1208,684,659,56.62,74.66,0.0,0.0,25.34
95585,Sarcelles,0016,7,724,392,382,54.14,82.72,0.0,0.0,17.28
95585,Sarcelles,0018,7,660,319,310,48.33,80.65,0.0,0.0,19.35
95585,Sarcelles,0020,7,1009,563,545,55.8,82.75,0.0,0.0,17.25
95585,Sarcelles,0021,7,732,399,377,54.51,38.2,0.0,0.0,61.8
95585,Sarcelles,0022,7,776,414,385,53.35,31.95,0.0,0.0,68.05
95585,Sarcelles,0024,7,956,493,464,51.57,30.82,0.0,0.0,69.18
95585,Sarcelles,0025,7,865,398,372,46.01,52.96,0.0,0.0,47.04
95585,Sarcelles,0026,7,826,425,405,51.45,74.32,0.0,0.0,25.68
95585,Sarcelles,0027,7,456,254,239,55.7,64.44,0.0,0.0,35.56
95585,Sarcelles,0028,7,698,344,340,49.28,86.18,0.0,0.0,13.82
95585,Sarcelles,0029,7,844,445,436,52.73,78.21,0.0,0.0,21.79
95585,Sarcelles,0030,7,926,514,505,55.51,84.36,0.0,0.0,15.64
95592,Seraincourt,0001,1,976,698,676,71.52,26.92,27.96,0.0,45.12
95594,Seugy,0001,2,772,543,486,70.34,45.27,0.0,0.0,54.73
95598,Soisy-sous-Montmorency,0001,6,1435,974,953,67.87,33.26,38.3,0.0,28.44
95598,Soisy-sous-Montmorency,0002,6,1264,888,867,70.25,31.72,38.52,0.0,29.76
95598,Soisy-sous-Montmorency,0003,6,1487,1009,996,67.85,33.33,38.86,0.0,27.81
95598,Soisy-sous-Montmorency,0004,6,1312,868,854,66.16,33.84,43.33,0.0,22.83
95598,Soisy-sous-Montmorency,0005,6,975,527,514,54.05,55.45,25.1,0.0,19.46
95598,Soisy-sous-Montmorency,0006,6,1257,951,941,75.66,29.97,43.36,0.0,26.67
95598,Soisy-sous-Montmorency,0007,6,1046,693,684,66.25,39.47,38.01,0.0,22.51
95598,Soisy-sous-Montmorency,0008,6,1006,592,581,58.85,46.64,27.37,0.0,25.99
95598,Soisy-sous-Montmorency,0009,6,1295,776,763,59.92,36.17,38.01,0.0,25.82
95598,Soisy-sous-Montmorency,0010,6,823,464,449,56.38,68.82,11.8,0.0,19.38
95604,Survilliers,0001,9,1461,925,828,63.31,48.79,0.0,0.0,51.21
95604,Survilliers,0002,9,982,638,580,64.97,51.55,0.0,0.0,48.45
95607,Taverny,0001,3,1053,720,649,68.38,63.17,0.0,0.0,36.83
95607,Taverny,0002,3,876,604,546,68.95,57.69,0.0,0.0,42.31
95607,Taverny,0003,3,734,504,456,68.66,63.82,0.0,0.0,36.18
95607,Taverny,0004,3,1112,776,704,69.78,62.36,0.0,0.0,37.64
