code_commune,nom_commune,num_bdv,code_circ,inscrits,votants,exprimes,participation,pr_left,pr_macron,pr_pec,pr_lepen,pr_zem,pr_other
95277,Gonesse,8,9,969,612,580,63.16,53.45,20.0,7.59,14.48,0.0,4.48
95277,Gonesse,9,9,1043,699,678,67.02,41.89,21.24,14.75,17.55,0.0,4.57
95277,Gonesse,10,9,1037,659,636,63.55,45.91,25.31,9.59,14.15,0.0,5.03
95277,Gonesse,11,9,928,681,663,73.38,36.8,24.28,13.27,20.51,0.0,5.13
95277,Gonesse,12,9,934,579,564,61.99,47.52,18.26,13.65,14.89,0.0,5.67
95277,Gonesse,13,9,979,706,678,72.11,41.74,19.62,11.8,20.06,0.0,6.78
95277,Gonesse,14,9,655,445,426,67.94,30.28,24.41,18.08,20.42,0.0,6.81
95277,Gonesse,15,9,758,555,537,73.22,27.19,25.88,21.79,17.13,0.0,8.01
95280,Goussainville,1,9,685,488,480,71.24,31.88,19.58,10.83,31.46,0.0,6.25
95280,Goussainville,2,9,871,632,619,72.56,38.93,18.58,11.63,24.39,0.0,6.46
95280,Goussainville,3,9,746,552,544,73.99,34.38,22.43,10.29,26.29,0.0,6.62
95280,Goussainville,4,9,446,289,274,64.8,29.2,16.42,10.58,36.86,0.0,6.93
95280,Goussainville,5,9,923,610,593,66.09,48.4,20.07,8.09,16.53,0.0,6.91
95280,Goussainville,6,9,683,470,455,68.81,37.58,20.66,12.97,21.76,0.0,7.03
95280,Goussainville,7,9,894,575,552,64.32,54.89,13.95,5.98,15.94,0.0,9.24
95280,Goussainville,8,9,792,513,494,64.77,47.77,19.64,7.89,18.42,0.0,6.28
95280,Goussainville,9,9,858,615,603,71.68,36.15,19.57,10.78,28.69,0.0,4.81
95280,Goussainville,10,9,850,579,571,68.12,37.65,20.32,11.03,23.82,0.0,7.18
95280,Goussainville,11,9,853,597,581,69.99,41.48,20.14,9.64,21.34,0.0,7.4
95280,Goussainville,12,9,665,483,459,72.63,41.39,24.18,11.55,15.69,0.0,7.19
95280,Goussainville,13,9,731,542,525,74.15,36.95,21.71,8.19,24.95,0.0,8.19
95280,Goussainville,14,9,750,538,524,71.73,42.37,21.18,10.88,19.47,0.0,6.11
95280,Goussainville,15,9,726,527,516,72.59,33.53,15.7,13.37,32.17,0.0,5.23
95280,Goussainville,16,9,509,365,356,71.71,53.65,18.26,11.24,11.24,0.0,5.62
95280,Goussainville,17,9,841,609,570,72.41,48.95,19.65,8.6,19.47,0.0,3.33
95280,Goussainville,18,9,887,562,542,63.36,46.31,16.79,8.86,22.14,0.0,5.9
95280,Goussainville,19,9,693,481,472,69.41,41.31,21.61,10.38,19.7,0.0,6.99
95280,Goussainville,20,9,933,593,564,63.56,55.85,21.1,4.08,13.3,0.0,5.67
95280,Goussainville,21,9,502,355,343,70.72,41.69,28.86,9.91,13.99,0.0,5.54
95282,Gouzangrez,1,1,133,119,118,89.47,28.81,9.32,33.05,23.73,0.0,5.08
95287,Grisy-les-Plâtres,1,1,516,446,436,86.43,16.97,22.94,32.57,21.33,0.0,6.19
95288,Groslay,1,7,1123,916,899,81.57,23.69,25.7,25.03,18.13,0.0,7.45
95288,Groslay,2,7,1050,826,801,78.67,35.96,21.85,17.73,18.73,0.0,5.74
95288,Groslay,3,7,1014,744,728,73.37,32.69,22.8,15.25,23.08,0.0,6.18
95288,Groslay,4,7,998,803,772,80.46,27.98,25.39,21.37,17.88,0.0,7.38
95288,Groslay,5,7,1114,923,900,82.85,21.44,29.44,30.33,11.44,0.0,7.33
95295,Guiry-en-Vexin,1,1,142,129,123,90.85,16.26,24.39,31.71,19.51,0.0,8.13
95298,Haravilliers,1,1,414,362,360,87.44,19.17,19.44,30.83,23.89,0.0,6.67
95301,Haute-Isle,1,1,213,182,179,85.45,21.23,24.02,26.82,21.79,0.0,6.15
95303,Le Heaulme,1,1,154,130,128,84.42,13.28,14.84,31.25,26.56,0.0,14.06
95304,Hédouville,1,1,239,207,205,86.61,14.15,21.46,42.44,14.63,0.0,7.32
95306,Herblay,1,3,1063,782,761,73.57,29.43,25.76,22.6,14.72,0.0,7.49
95306,Herblay,2,3,948,801,794,84.49,22.92,30.6,30.48,10.45,0.0,5.54
95306,Herblay,3,3,1036,822,802,79.34,21.82,27.43,23.44,19.95,0.0,7.36
95306,Herblay,4,3,685,554,538,80.88,33.64,28.25,18.4,12.83,0.0,6.88
95306,Herblay,5,3,996,830,815,83.33,21.1,33.13,27.73,12.39,0.0,5.64
95306,Herblay,6,3,971,699,687,71.99,24.31,20.96,18.05,28.68,0.0,8.01
95306,Herblay,7,3,1039,852,835,82.0,25.51,29.34,21.44,15.33,0.0,8.38
95306,Herblay,8,3,752,597,586,79.39,31.23,26.11,21.5,13.31,0.0,7.85
95306,Herblay,9,3,980,782,764,79.8,29.32,21.34,13.61,23.17,0.0,12.57
95306,Herblay,10,3,756,573,563,75.79,31.44,24.87,12.79,23.98,0.0,6.93
95306,Herblay,11,3,976,788,768,80.74,24.09,29.3,17.71,21.22,0.0,7.68
95306,Herblay,12,3,1106,894,873,80.83,32.76,23.37,14.2,21.42,0.0,8.25
95306,Herblay,13,3,797,586,573,73.53,37.35,24.43,13.44,16.4,0.0,8.38
95306,Herblay,14,3,746,605,597,81.1,27.97,24.29,19.77,19.43,0.0,8.54
95306,Herblay,15,3,1084,940,912,86.72,24.56,29.5,21.05,15.9,0.0,8.99
95306,Herblay,16,3,992,828,801,83.47,32.46,25.09,13.86,22.85,0.0,5.74
95306,Herblay,17,3,864,664,646,76.85,27.86,30.5,19.04,15.33,0.0,7.28
95306,Herblay,18,3,943,667,645,70.73,42.79,26.51,7.75,15.66,0.0,7.29
95306,Herblay,19,3,981,785,771,80.02,26.46,31.26,19.2,13.88,0.0,9.21
95306,Herblay,20,3,643,508,497,79.0,24.14,30.18,17.71,21.13,0.0,6.84
95306,Herblay,21,3,664,480,471,72.29,29.3,27.6,14.23,19.53,0.0,9.34
95308,Hérouville,1,1,454,406,398,89.43,20.6,17.84,26.38,25.38,0.0,9.8
95309,Hodent,1,1,158,132,132,83.54,22.73,28.79,18.18,23.48,0.0,6.82
95313,L'Isle-Adam,1,2,916,809,794,88.32,19.52,25.06,37.66,12.47,0.0,5.29
95313,L'Isle-Adam,2,2,899,735,715,81.76,20.56,22.24,28.25,20.98,0.0,7.97
95313,L'Isle-Adam,3,2,979,894,877,91.32,14.6,29.3,42.53,7.41,0.0,6.16
95313,L'Isle-Adam,4,2,1047,917,897,87.58,15.5,23.3,40.58,15.5,0.0,5.13
95313,L'Isle-Adam,5,2,1046,887,866,84.8,24.25,27.14,19.05,21.13,0.0,8.43
95313,L'Isle-Adam,6,2,752,649,638,86.3,19.28,26.65,34.33,13.64,0.0,6.11
95313,L'Isle-Adam,7,2,786,685,675,87.15,20.89,27.11,26.67,16.74,0.0,8.59
95313,L'Isle-Adam,8,2,795,687,674,86.42,18.99,22.85,33.53,14.54,0.0,10.09
95313,L'Isle-Adam,9,2,727,574,558,78.95,22.76,24.91,20.97,23.84,0.0,7.53
95316,Jagny-sous-Bois,1,9,196,179,167,91.33,23.95,17.37,24.55,26.95,0.0,7.19
95323,Jouy-le-Moutier,1,10,1513,1242,1215,82.09,26.67,28.07,23.54,14.4,0.0,7.33
95323,Jouy-le-Moutier,2,10,1449,1150,1128,79.37,43.79,25.53,9.66,14.63,0.0,6.38
95323,Jouy-le-Moutier,3,10,1591,1239,1206,77.88,38.72,25.62,10.78,17.25,0.0,7.63
95323,Jouy-le-Moutier,4,10,1159,917,890,79.12,39.1,23.93,12.36,18.99,0.0,5.62
95323,Jouy-le-Moutier,5,10,1459,1119,1081,76.7,40.52,24.24,8.23,20.72,0.0,6.29
95323,Jouy-le-Moutier,6,10,1475,1170,1136,79.32,37.5,30.46,14.0,12.76,0.0,5.28
95323,Jouy-le-Moutier,7,10,1217,935,905,76.83,35.69,24.31,9.83,22.21,0.0,7.96
95323,Jouy-le-Moutier,8,10,1097,815,796,74.29,41.21,23.62,9.92,19.22,0.0,6.03
95328,Labbeville,1,1,406,355,349,87.44,22.06,24.64,24.93,20.92,0.0,7.45
95331,Lassy,1,9,119,99,98,83.19,23.47,12.24,19.39,38.78,0.0,6.12
95341,Livilliers,1,1,278,234,230,84.17,12.61,24.78,26.96,28.26,0.0,7.39
95348,Longuesse,1,1,421,363,358,86.22,22.91,24.86,22.63,21.23,0.0,8.38
95351,Louvres,1,9,787,540,523,68.61,29.25,19.12,16.25,28.68,0.0,6.69
95351,Louvres,2,9,838,583,568,69.57,29.75,23.94,16.02,23.77,0.0,6.51
95351,Louvres,3,9,1015,784,763,77.24,27.26,22.94,15.2,26.47,0.0,8.13
95351,Louvres,4,9,1026,728,706,70.96,38.53,24.79,10.62,18.56,0.0,7.51
95351,Louvres,5,9,1075,715,680,66.51,46.32,20.59,5.59,20.88,0.0,6.62
95351,Louvres,6,9,927,667,649,71.95,37.44,24.19,10.94,20.8,0.0,6.63
95351,Louvres,7,9,860,635,627,73.84,28.87,27.43,11.8,23.44,0.0,8.45
95352,Luzarches,1,9,1019,826,807,81.06,24.54,21.81,23.79,19.58,0.0,10.29
95352,Luzarches,2,9,1194,944,925,79.06,24.32,26.05,24.86,19.03,0.0,5.73
95352,Luzarches,3,9,1085,893,874,82.3,26.66,21.85,21.17,22.31,0.0,8.01
95353,Maffliers,1,2,1193,1020,1000,85.5,26.4,19.2,19.0,25.3,0.0,10.1
95355,Magny-en-Vexin,1,1,836,665,642,79.55,26.01,20.09,18.85,26.79,0.0,8.26
95355,Magny-en-Vexin,2,1,823,665,643,80.8,22.71,21.93,22.4,26.75,0.0,6.22
95355,Magny-en-Vexin,3,1,751,648,627,86.28,29.51,21.53,19.14,20.73,0.0,9.09
95355,Magny-en-Vexin,4,1,373,305,299,81.77,29.1,23.75,17.06,24.41,0.0,5.69
95355,Magny-en-Vexin,5,1,1041,832,811,79.92,25.52,19.98,12.58,34.65,0.0,7.27
95365,Mareil-en-France,1,9,472,386,374,81.78,20.05,13.1,26.2,33.69,0.0,6.95
95369,Margency,1,6,1014,890,882,87.77,20.07,31.97,29.37,10.54,0.0,8.05
95369,Margency,2,6,1058,914,904,86.39,19.91,28.87,31.08,14.49,0.0,5.64
95370,Marines,1,1,1173,966,943,82.35,27.47,22.91,18.35,24.18,0.0,7.1
95370,Marines,2,1,1128,949,929,84.13,22.82,22.07,22.28,24.33,0.0,8.5
95371,Marly-la-Ville,1,9,1320,1025,1000,77.65,34.1,24.8,9.4,24.8,0.0,6.9
95371,Marly-la-Ville,2,9,1117,900,878,80.57,28.82,28.59,15.6,18.34,0.0,8.66
95371,Marly-la-Ville,3,9,645,497,485,77.05,28.25,19.59,14.02,29.07,0.0,9.07
95371,Marly-la-Ville,4,9,1154,897,867,77.73,30.1,20.76,10.38,28.84,0.0,9.92
95379,Maudétour-en-Vexin,1,1,165,150,148,90.91,18.24,16.22,35.81,22.97,0.0,6.76
95387,Menouville,1,1,50,40,39,80.0,20.51,7.69,41.03,25.64,0.0,5.13
95388,Menucourt,1,10,1024,821,790,80.18,31.65,26.96,12.41,20.38,0.0,8.61
95388,Menucourt,2,10,1115,894,860,80.18,35.0,21.63,10.35,23.02,0.0,10.0
95388,Menucourt,3,10,1044,873,851,83.62,33.37,25.73,11.4,23.15,0.0,6.35
95388,Menucourt,4,10,850,673,652,79.18,33.28,26.84,12.73,20.25,0.0,6.9
95392,Mériel,1,2,821,663,651,80.76,22.89,22.12,21.2,23.66,0.0,10.14
95392,Mériel,2,2,946,792,774,83.72,26.1,21.71,20.54,22.22,0.0,9.43
95392,Mériel,3,2,860,674,656,78.37,24.85,27.74,19.66,18.75,0.0,8.99
95392,Mériel,4,2,903,722,708,79.96,27.54,22.46,19.21,23.02,0.0,7.77
95394,Méry-sur-Oise,1,2,984,792,767,80.49,27.77,26.34,14.73,23.34,0.0,7.82
95394,Méry-sur-Oise,2,2,878,728,703,82.92,26.32,25.04,16.07,23.9,0.0,8.68
95394,Méry-sur-Oise,3,2,1052,857,840,81.46,30.12,27.74,15.71,19.05,0.0,7.38
95394,Méry-sur-Oise,4,2,949,744,720,78.4,28.19,29.44,13.33,20.42,0.0,8.61
95394,Méry-sur-Oise,5,2,852,671,652,78.76,33.13,21.93,13.5,23.93,0.0,7.52
95394,Méry-sur-Oise,6,2,743,615,605,82.77,25.45,26.78,18.35,19.83,0.0,9.59
95394,Méry-sur-Oise,7,2,869,731,710,84.12,32.25,25.77,13.8,17.61,0.0,10.56
95395,Le Mesnil-Aubry,1,7,683,560,549,81.99,22.95,15.66,22.4,29.69,0.0,9.29
95409,Moisselles,1,7,856,732,714,85.51,23.25,23.25,20.59,23.11,0.0,9.8
95422,Montgeroult,1,1,319,280,275,87.77,29.82,25.09,25.45,13.45,0.0,6.18
95424,Montigny-lès-Cormeilles,1,3,809,656,638,81.09,29.47,26.49,23.35,14.58,0.0,6.11
95424,Montigny-lès-Cormeilles,2,3,807,617,603,76.46,30.35,24.05,14.93,23.71,0.0,6.97
95424,Montigny-lès-Cormeilles,3,3,989,710,687,71.79,40.17,22.27,11.06,19.65,0.0,6.84
95424,Montigny-lès-Cormeilles,4,3,1217,955,926,78.47,34.99,23.97,13.61,21.81,0.0,5.62
95424,Montigny-lès-Cormeilles,5,3,1047,741,722,70.77,54.85,19.11,7.34,14.27,0.0,4.43
95424,Montigny-lès-Cormeilles,6,3,905,686,677,75.8,31.91,25.11,16.25,19.65,0.0,7.09
95424,Montigny-lès-Cormeilles,7,3,854,606,588,70.96,35.71,26.36,11.22,18.03,0.0,8.67
95424,Montigny-lès-Cormeilles,8,3,1314,980,958,74.58,41.54,25.99,8.98,18.48,0.0,5.01
95424,Montigny-lès-Cormeilles,9,3,654,476,468,72.78,39.96,23.93,10.9,17.31,0.0,7.91
95424,Montigny-lès-Cormeilles,10,3,869,626,607,72.04,40.2,26.52,11.37,15.16,0.0,6.75
95424,Montigny-lès-Cormeilles,11,3,828,580,556,70.05,40.65,28.6,7.37,17.45,0.0,5.94
95424,Montigny-lès-Cormeilles,12,3,1021,738,708,72.28,38.84,20.62,13.84,21.19,0.0,5.51
95426,Montlignon,1,4,1198,1022,1006,85.31,23.16,26.64,31.91,13.12,0.0,5.17
95426,Montlignon,2,4,923,782,767,84.72,18.77,25.68,30.64,15.12,0.0,9.78
95427,Montmagny,1,6,1218,881,858,72.33,42.07,22.03,13.64,15.27,0.0,6.99
95427,Montmagny,2,6,1012,767,756,75.79,36.77,25.66,17.59,14.15,0.0,5.82
95427,Montmagny,3,6,305,203,196,66.56,47.45,14.8,11.22,18.37,0.0,8.16
95427,Montmagny,4,6,1141,825,796,72.3,42.21,25.75,11.93,13.94,0.0,6.16
95427,Montmagny,5,6,1251,902,882,72.1,42.29,26.3,13.83,12.13,0.0,5.44
95427,Montmagny,6,6,1232,904,884,73.38,35.63,30.09,14.93,13.69,0.0,5.66
95427,Montmagny,7,6,965,741,726,76.79,37.05,27.27,18.73,10.33,0.0,6.61
95427,Montmagny,8,6,591,420,407,71.07,39.07,22.85,14.25,16.71,0.0,7.13
95428,Montmorency,1,7,1230,1007,994,81.87,17.71,29.38,39.44,8.35,0.0,5.13
